467;74;3,578747272;2,534536364;2,051287501;1,76434346;1,673492158;1,775452866;2,049643236;3,75528634;4,822162194;4,595153989;4,669148844;4,459919284;5,54345401;4,164261697;3,773416721;3,842305877;4,513564824;7,299771306;8,662313702;8,287709406;7,306612841;5,639567669;5,136617991;5,163123275
504;46;0,254939801;0,172343875;0,14429143;0,127798122;0,117693795;0,1310185;0,148031189;0,254590857;0,3105254;0,342317591;0,340509461;0,310366232;0,37270995;0,293654046;0,250640373;0,274891949;0,307737537;0,470450795;0,62396377;0,579913384;0,472771463;0,407564871;0,365998477;0,362905256
505;48;1,041689068;0,753109262;0,59159808;0,52297764;0,501289218;0,524764478;0,609771373;1,154224514;1,391374864;1,365846469;1,400691608;1,313119766;1,569143082;1,220733904;1,12589202;1,13520484;1,311235788;2,226957904;2,665749516;2,516243905;2,163647311;1,688261778;1,535077134;1,603128673
556;65;0,413334265;0,276550797;0,229449052;0,198467475;0,188011013;0,208083957;0,230208246;0,43816177;0,52359486;0,526663914;0,551839345;0,495113536;0,615844417;0,476363869;0,441547484;0,428633345;0,481239712;0,795312601;0,914765026;0,970186797;0,788526031;0,634272831;0,554971846;0,599513023
695;132;0,441400578;0,330876658;0,255520527;0,221140106;0,206109034;0,224763285;0,255733161;0,499273754;0,590241363;0,550856054;0,611840502;0,560536471;0,677182891;0,539249762;0,456336547;0,501405109;0,548317171;0,888027044;1,06256476;1,153670488;0,900115078;0,695322915;0,637576723;0,660533941
696;132;1,089394854;0,782852205;0,616824435;0,536470724;0,498921167;0,560376206;0,617646032;1,147275541;1,437251552;1,41405101;1,422317028;1,37903667;1,694745863;1,255819617;1,162600532;1,196005107;1,341435739;2,278697396;2,661550709;2,536234041;2,203520967;1,744873964;1,531224764;1,578208354
697;132;1,283294979;0,896401802;0,735314463;0,63464452;0,600946894;0,650103743;0,727131821;1,381522518;1,651255177;1,656079478;1,699429374;1,600310549;1,942121282;1,517195239;1,320111612;1,342019943;1,560374257;2,62007203;3,069892417;3,018959871;2,689940265;2,021106071;1,837691875;1,878287421
574;70;1,220014676;0,887615609;0,68853911;0,61587107;0,583176256;0,621590157;0,728122168;1,327363914;1,615363107;1,674428288;1,609930361;1,56391284;1,928057594;1,426080893;1,321220629;1,345487417;1,506202733;2,53767026;2,927242061;2,971440894;2,426194935;1,933237402;1,782969945;1,835500912
575;52;3,378610425;2,419695993;1,923017482;1,692871787;1,61225816;1,71893286;1,953490749;3,645771281;4,493759303;4,466952476;4,521455584;4,268039003;5,296539637;4,031908724;3,553125008;3,653823642;4,269191336;7,029918375;8,192829125;8,012952005;6,92565831;5,310616521;4,910676446;5,042286762
576;52;2,715552673;1,907847749;1,545963606;1,348236842;1,259554702;1,358250681;1,523496899;2,871400097;3,513034565;3,488279572;3,553084029;3,384571049;4,097589032;3,148057476;2,837047452;2,823312253;3,307778402;5,465847408;6,379335234;6,357035979;5,450080192;4,145360943;3,866948878;3,940108349
577;52;0,60000748;0,422270305;0,342400533;0,287808298;0,282545845;0,300499012;0,343455722;0,65821496;0,784140228;0,799596999;0,804299901;0,742524279;0,939770013;0,706716874;0,614913627;0,635724978;0,731020682;1,136141426;1,450428458;1,364749318;1,227515773;0,933931506;0,84601944;0,874209547
578;52;1,490760328;1,07717995;0,852863146;0,756713061;0,688505028;0,76150055;0,871036179;1,600603915;2,049995969;1,942449874;1,963746427;1,912292102;2,314100523;1,762846844;1,574363398;1,614866564;1,822877567;3,058617223;3,56240406;3,578919435;3,014307077;2,435921066;2,180470676;2,215825671
579;74;0,461556926;0,320410957;0,266050676;0,236385609;0,221433152;0,229980934;0,256122997;0,516081722;0,638243681;0,661853612;0,643288075;0,595008045;0,740618989;0,521742287;0,506617423;0,489330047;0,575856213;0,952565571;1,136063479;1,115027929;0,987851393;0,752067194;0,691241519;0,680099123
592;85;0,657735976;0,469110884;0,368273807;0,329042475;0,308538308;0,323723462;0,371097499;0,691361904;0,863118713;0,862921003;0,866077148;0,822024342;0,994441828;0,763765689;0,691280852;0,684245265;0,814531921;1,375832637;1,511111135;1,545061006;1,249017404;1,018461218;0,922389909;0,963743193
593;85;1,484132065;1,050570696;0,848340274;0,738907642;0,68875841;0,759144614;0,825101124;1,589356566;1,965812898;1,928228603;1,9729146;1,843802043;2,223908876;1,7340199;1,512166842;1,587030091;1,822971182;3,001011406;3,459878869;3,55611122;2,992817724;2,301582225;2,106223739;2,165472348
594;48;0,457763286;0,322644969;0,256910175;0,233905724;0,204647307;0,231329561;0,269713837;0,479857099;0,639652315;0,637140158;0,631011617;0,58086278;0,687330155;0,536331686;0,475685509;0,503171376;0,560039489;0,9172927;1,176907176;1,090179063;0,876718193;0,734128167;0,659103725;0,663823814
595;48;0,374558661;0,26835289;0,21954936;0,196570499;0,177067432;0,187879652;0,218031957;0,411165634;0,522967752;0,498254379;0,54625398;0,49056639;0,573662528;0,444633817;0,413887742;0,396713147;0,504497072;0,741785945;0,887999003;0,878377973;0,791228074;0,612598489;0,544080211;0,565746463
614;80;1,518662689;1,045645149;0,842808641;0,740271393;0,70793482;0,756324995;0,843322147;1,594818733;1,981579517;1,994459661;1,967791893;1,872542987;2,29043893;1,769801108;1,586804515;1,584305349;1,907444479;3,087696658;3,592920086;3,560028682;3,064902372;2,41443979;2,199113653;2,191667844
615;71;1,949505032;1,355651755;1,109862887;0,970566418;0,944280257;0,987798819;1,123991012;2,126892562;2,664084676;2,553920415;2,542943946;2,443306921;2,99120326;2,307949849;2,045969504;2,110078851;2,440070735;4,023996552;4,606509475;4,632309602;3,936757646;3,086775087;2,782803114;2,927964981
495;72;1,064650623;0,772107592;0,625250433;0,554535264;0,519762612;0,561762032;0,636299709;1,16976291;1,428499673;1,415825894;1,451401213;1,447489509;1,713897077;1,289319325;1,154224742;1,175038521;1,360910509;2,297264433;2,665274113;2,636108712;2,198048117;1,711849861;1,588060091;1,617496045
496;72;1,75064154;1,258585547;1,000376865;0,877520599;0,819560644;0,907572611;0,991804641;1,924215639;2,364103505;2,346452087;2,33325078;2,209082594;2,584360621;2,046782395;1,869567478;1,868536989;2,165860933;3,49699961;4,370723338;4,247256483;3,524784626;2,787277186;2,525655384;2,667878856
497;72;0,704911734;0,515143109;0,396338504;0,353470037;0,32848581;0,357690876;0,381991752;0,729396872;0,944433505;0,936716412;0,900874209;0,879633124;1,083458747;0,802820542;0,723946276;0,713128038;0,840137687;1,41169572;1,669814308;1,623779845;1,36468155;1,066529909;1,026180773;1,03919537
498;49;2,462209311;1,73822371;1,4198897;1,221369045;1,147238377;1,240969589;1,404423397;2,617394421;3,244123811;3,171954701;3,227390469;3,091406243;3,702391649;2,883025038;2,528870942;2,648333036;3,03677623;5,042485025;5,651650133;5,884756131;4,812582289;3,947370434;3,578702761;3,58698468
